train_loss,epoch,step,val_loss
0.22699061036109924,0,49,
0.22395740449428558,0,99,
0.2213604897260666,0,149,
0.22147567570209503,0,199,
0.22064153850078583,0,249,
0.219732403755188,0,299,
0.22064782679080963,0,349,
0.22050778567790985,0,399,
0.22117149829864502,0,449,
0.22023312747478485,0,499,
0.22027455270290375,0,549,
0.22108103334903717,0,599,
0.2201414406299591,0,649,
0.22095663845539093,0,699,
,0,703,0.22030867636203766
0.22006797790527344,1,749,
0.22053255140781403,1,799,
0.2212425172328949,1,849,
0.22217370569705963,1,899,
0.21963192522525787,1,949,
0.21933406591415405,1,999,
0.22062669694423676,1,1049,
0.21970348060131073,1,1099,
0.22005373239517212,1,1149,
0.22110411524772644,1,1199,
0.22113235294818878,1,1249,
0.2190786749124527,1,1299,
0.2214696854352951,1,1349,
0.21823571622371674,1,1399,
,1,1407,0.22012902796268463
0.21979713439941406,2,1449,
0.22124083340168,2,1499,
0.22057999670505524,2,1549,
0.21954266726970673,2,1599,
0.21982328593730927,2,1649,
0.21960659325122833,2,1699,
0.22007589042186737,2,1749,
0.21758511662483215,2,1799,
0.21860627830028534,2,1849,
0.2172812521457672,2,1899,
0.2194880247116089,2,1949,
0.21998657286167145,2,1999,
0.22007542848587036,2,2049,
0.22094538807868958,2,2099,
,2,2111,0.2200634628534317
0.21885967254638672,3,2149,
0.21996930241584778,3,2199,
0.21816802024841309,3,2249,
0.21945886313915253,3,2299,
0.2203100174665451,3,2349,
0.21913614869117737,3,2399,
0.22079193592071533,3,2449,
0.2222915142774582,3,2499,
0.22039133310317993,3,2549,
0.22001826763153076,3,2599,
0.2198268622159958,3,2649,
0.21975186467170715,3,2699,
0.21990293264389038,3,2749,
0.21867327392101288,3,2799,
,3,2815,0.220032200217247
0.21965481340885162,4,2849,
0.22135762870311737,4,2899,
0.21946124732494354,4,2949,
0.21905739605426788,4,2999,
0.2185232937335968,4,3049,
0.22124959528446198,4,3099,
0.21883583068847656,4,3149,
0.22012904286384583,4,3199,
0.2193101942539215,4,3249,
0.22292572259902954,4,3299,
0.22104816138744354,4,3349,
0.21986766159534454,4,3399,
0.21961994469165802,4,3449,
0.21996848285198212,4,3499,
,4,3519,0.22001223266124725
0.220819890499115,5,3549,
0.2181243598461151,5,3599,
0.22043539583683014,5,3649,
0.22007524967193604,5,3699,
0.22035935521125793,5,3749,
0.22009620070457458,5,3799,
0.2211119532585144,5,3849,
0.22063034772872925,5,3899,
0.21780888736248016,5,3949,
0.22072145342826843,5,3999,
0.2179030179977417,5,4049,
0.22062724828720093,5,4099,
0.21953679621219635,5,4149,
0.21906016767024994,5,4199,
,5,4223,0.21999916434288025
0.22055181860923767,6,4249,
0.21877136826515198,6,4299,
0.22184835374355316,6,4349,
0.22039280831813812,6,4399,
0.22052313387393951,6,4449,
0.22044023871421814,6,4499,
0.2177290916442871,6,4549,
0.21948954463005066,6,4599,
0.21849915385246277,6,4649,
0.21952961385250092,6,4699,
0.22049377858638763,6,4749,
0.21827563643455505,6,4799,
0.21967020630836487,6,4849,
0.2194836586713791,6,4899,
,6,4927,0.21998952329158783
0.2196790724992752,7,4949,
