train_loss,epoch,step,val_loss
0.06665541976690292,0,49,
0.06656347960233688,0,99,
0.06938902288675308,0,149,
0.06510771065950394,0,199,
0.06825486570596695,0,249,
0.06622585654258728,0,299,
0.06685562431812286,0,349,
0.06713113188743591,0,399,
0.06809373944997787,0,449,
0.06806543469429016,0,499,
0.06611791998147964,0,549,
0.06701988726854324,0,599,
0.07078412920236588,0,649,
0.06597398221492767,0,699,
,0,703,0.06764961034059525
0.06923534721136093,1,749,
0.06948423385620117,1,799,
0.06671322137117386,1,849,
0.06771309673786163,1,899,
0.07259051501750946,1,949,
0.06624052673578262,1,999,
0.06715259701013565,1,1049,
0.06996114552021027,1,1099,
0.06404624879360199,1,1149,
0.06951428949832916,1,1199,
0.06465642154216766,1,1249,
0.06297311186790466,1,1299,
0.0639219582080841,1,1349,
0.06982826441526413,1,1399,
,1,1407,0.06735910475254059
0.06695625931024551,2,1449,
0.06561989337205887,2,1499,
0.06551133841276169,2,1549,
0.06295870989561081,2,1599,
0.06687526404857635,2,1649,
0.0703754872083664,2,1699,
0.07133901119232178,2,1749,
0.07146046310663223,2,1799,
0.0652230903506279,2,1849,
0.0694810003042221,2,1899,
0.06554670631885529,2,1949,
0.07073234766721725,2,1999,
0.06600261479616165,2,2049,
0.07116913795471191,2,2099,
,2,2111,0.06732294708490372
0.06395565718412399,3,2149,
0.06625480204820633,3,2199,
0.0682845488190651,3,2249,
0.07120037823915482,3,2299,
0.06308111548423767,3,2349,
0.06329000741243362,3,2399,
0.07015111297369003,3,2449,
0.06831227242946625,3,2499,
0.06348899006843567,3,2549,
0.06934379786252975,3,2599,
0.07343423366546631,3,2649,
0.06694793701171875,3,2699,
0.06420320272445679,3,2749,
0.06616231799125671,3,2799,
,3,2815,0.06733225286006927
0.06933242082595825,4,2849,
0.06380654126405716,4,2899,
0.06803102046251297,4,2949,
0.06984047591686249,4,2999,
0.06322561204433441,4,3049,
0.06846384704113007,4,3099,
0.06589881330728531,4,3149,
0.06469947099685669,4,3199,
0.06520050019025803,4,3249,
0.06361176073551178,4,3299,
0.0700681135058403,4,3349,
0.067910335958004,4,3399,
0.0690658912062645,4,3449,
0.06563492864370346,4,3499,
,4,3519,0.06741610169410706
