train_loss,epoch,step,val_loss
0.12436633557081223,0,49,
0.05637477710843086,0,99,
0.04047449305653572,0,149,
0.03326188400387764,0,199,
0.026196936145424843,0,249,
0.022044681012630463,0,299,
0.020166639238595963,0,349,
0.017705107107758522,0,399,
0.016928361728787422,0,449,
0.015258735045790672,0,499,
0.014933221973478794,0,549,
0.014292617328464985,0,599,
0.013997896574437618,0,649,
0.013414251618087292,0,699,
,0,703,0.012554045766592026
0.011916287243366241,1,749,
0.010714792646467686,1,799,
0.010111252777278423,1,849,
0.012716071680188179,1,899,
0.010236883535981178,1,949,
0.011447351425886154,1,999,
0.009795916266739368,1,1049,
0.008728797547519207,1,1099,
0.008421065285801888,1,1149,
0.008932930417358875,1,1199,
0.00798727199435234,1,1249,
0.007800704333931208,1,1299,
0.008685908280313015,1,1349,
0.006825821474194527,1,1399,
,1,1407,0.007823517546057701
0.007388149853795767,2,1449,
0.007991417311131954,2,1499,
0.007703915238380432,2,1549,
0.007028339430689812,2,1599,
0.00698342127725482,2,1649,
0.006377286743372679,2,1699,
0.006854540202766657,2,1749,
0.006322748493403196,2,1799,
0.0064406306482851505,2,1849,
0.006318825762718916,2,1899,
0.006205030716955662,2,1949,
0.006883736699819565,2,1999,
0.006070166826248169,2,2049,
0.006061834748834372,2,2099,
,2,2111,0.006108111701905727
0.006196069531142712,3,2149,
0.00586584722623229,3,2199,
0.006080725230276585,3,2249,
0.005350132472813129,3,2299,
0.005476377904415131,3,2349,
0.005188189446926117,3,2399,
0.005701534915715456,3,2449,
0.004894276149570942,3,2499,
0.005304197780787945,3,2549,
0.005894895642995834,3,2599,
0.005860356613993645,3,2649,
0.005427377298474312,3,2699,
0.005260361824184656,3,2749,
0.005320781376212835,3,2799,
,3,2815,0.0052082352340221405
0.004981048870831728,4,2849,
0.004562968388199806,4,2899,
0.004908958915621042,4,2949,
0.0052945734933018684,4,2999,
0.005418518092483282,4,3049,
0.0049460032023489475,4,3099,
0.004525465425103903,4,3149,
0.004697234369814396,4,3199,
0.005121922120451927,4,3249,
0.00418188376352191,4,3299,
0.0045830258168280125,4,3349,
0.0047362446784973145,4,3399,
0.004269842524081469,4,3449,
0.004815711174160242,4,3499,
,4,3519,0.0046164495870471
