train_loss,epoch,step,val_loss
0.18446868658065796,0,49,
0.11053770035505295,0,99,
0.05482470989227295,0,149,
0.02986149862408638,0,199,
0.01886407844722271,0,249,
0.013559907674789429,0,299,
0.010564545169472694,0,349,
0.008984549902379513,0,399,
0.00727903563529253,0,449,
0.006423488259315491,0,499,
0.005762929562479258,0,549,
0.005667050369083881,0,599,
0.004797264933586121,0,649,
0.00488267932087183,0,699,
,0,703,0.004606681875884533
0.004536627326160669,1,749,
0.003933637868613005,1,799,
0.0037681451067328453,1,849,
0.0036110044457018375,1,899,
0.003258761018514633,1,949,
0.0031533832661807537,1,999,
0.003103505587205291,1,1049,
0.003053500549867749,1,1099,
0.003230781527236104,1,1149,
0.002769363345578313,1,1199,
0.0026237131096422672,1,1249,
0.002532452577725053,1,1299,
0.0024030297063291073,1,1349,
0.002404227387160063,1,1399,
,1,1407,0.0024533402174711227
0.002344937063753605,2,1449,
0.0021445825695991516,2,1499,
0.002174265217036009,2,1549,
0.0023791533894836903,2,1599,
0.002184296026825905,2,1649,
0.002041215542703867,2,1699,
0.0023094741627573967,2,1749,
0.0022031564731150866,2,1799,
0.00200461084023118,2,1849,
0.001913447747938335,2,1899,
0.0018688044510781765,2,1949,
0.0019220379181206226,2,1999,
0.0016678437823429704,2,2049,
0.0017945121508091688,2,2099,
,2,2111,0.0017558678518980742
0.0016757129924371839,3,2149,
0.0016001005424186587,3,2199,
0.001627415418624878,3,2249,
0.0019229294266551733,3,2299,
0.001643632771447301,3,2349,
0.0015008996706455946,3,2399,
0.001691579120233655,3,2449,
0.001479252241551876,3,2499,
0.0015253297751769423,3,2549,
0.0015445048920810223,3,2599,
0.0014025316340848804,3,2649,
0.0014836243353784084,3,2699,
0.0013694239314645529,3,2749,
0.001394956954754889,3,2799,
,3,2815,0.0014139310223981738
0.0015192658174782991,4,2849,
0.0014440781669691205,4,2899,
0.0012396748643368483,4,2949,
0.0014147977344691753,4,2999,
0.0012741251848638058,4,3049,
0.0013789868680760264,4,3099,
0.0012264681281521916,4,3149,
0.0011618371354416013,4,3199,
0.0012078785803169012,4,3249,
0.0012920266017317772,4,3299,
0.0014535686932504177,4,3349,
0.0012990019749850035,4,3399,
0.001273325295187533,4,3449,
0.0012164479121565819,4,3499,
,4,3519,0.0012231157161295414
0.001345312688499689,5,3549,
0.001257736817933619,5,3599,
0.0012021551374346018,5,3649,
0.0011773199075832963,5,3699,
0.0011520844418555498,5,3749,
0.0011379224015399814,5,3799,
0.001095103332772851,5,3849,
0.0011661694152280688,5,3899,
0.0010931044816970825,5,3949,
0.0011835225159302354,5,3999,
0.0011234342819079757,5,4049,
0.0010967889102175832,5,4099,
0.0011311857961118221,5,4149,
0.0010624792193993926,5,4199,
,5,4223,0.0010883721988648176
0.0010061474749818444,6,4249,
0.0010971272131428123,6,4299,
0.0010832997504621744,6,4349,
0.0010323644382879138,6,4399,
0.0009886585175991058,6,4449,
0.0009769013850018382,6,4499,
0.0010210395557805896,6,4549,
0.001063922536559403,6,4599,
0.0009935743873938918,6,4649,
0.000902504485566169,6,4699,
0.001023201155476272,6,4749,
0.001021755044348538,6,4799,
0.0010380682069808245,6,4849,
0.0010794467525556684,6,4899,
,6,4927,0.0009777784580364823
0.0010133101604878902,7,4949,
0.0009113544947467744,7,4999,
0.000995777896605432,7,5049,
0.0010034845909103751,7,5099,
0.000875085243023932,7,5149,
0.000968953303527087,7,5199,
0.0009304980630986392,7,5249,
0.001000907039269805,7,5299,
0.0008780477219261229,7,5349,
0.0009656526963226497,7,5399,
0.0009108705562539399,7,5449,
0.0008221269818022847,7,5499,
0.0008017336367629468,7,5549,
0.0008415456977672875,7,5599,
,7,5631,0.0008784097735770047
0.0009013070375658572,8,5649,
0.0009062447934411466,8,5699,
0.000862920074723661,8,5749,
0.0009161342168226838,8,5799,
0.0009236271725967526,8,5849,
0.0008807855774648488,8,5899,
0.0008189631626009941,8,5949,
0.000841996050439775,8,5999,
0.0008004643605090678,8,6049,
0.0008132775546982884,8,6099,
0.0008129735942929983,8,6149,
0.0008848118013702333,8,6199,
0.0008141128928400576,8,6249,
0.0008472517365589738,8,6299,
,8,6335,0.0008075183141045272
0.0008676079451106489,9,6349,
0.0007753243553452194,9,6399,
0.0008077639504335821,9,6449,
0.0008464657585136592,9,6499,
0.0007677713874727488,9,6549,
0.000785911688581109,9,6599,
0.0008146800682879984,9,6649,
0.0008017861400730908,9,6699,
0.0007281437865458429,9,6749,
0.0007553274044767022,9,6799,
0.0007954473257996142,9,6849,
0.0008516876259818673,9,6899,
0.000742717063985765,9,6949,
0.0007002873462624848,9,6999,
,9,7039,0.0007611734909005463
