train_loss,epoch,step,val_loss
0.06079515069723129,0,49,
0.05157637968659401,0,99,
0.05263024941086769,0,149,
0.04496040195226669,0,199,
0.04614366590976715,0,249,
0.04510814696550369,0,299,
0.044092800468206406,0,349,
0.0412190742790699,0,399,
0.04010717570781708,0,449,
0.042644236236810684,0,499,
0.042383864521980286,0,549,
0.03741573542356491,0,599,
0.034662388265132904,0,649,
0.03205067291855812,0,699,
,0,703,0.03622933104634285
0.03519361466169357,1,749,
0.03574496880173683,1,799,
0.03635792434215546,1,849,
0.03647756949067116,1,899,
0.03407447785139084,1,949,
0.033006247133016586,1,999,
0.034679170697927475,1,1049,
0.036004405468702316,1,1099,
0.03639979287981987,1,1149,
0.035343315452337265,1,1199,
0.0330805666744709,1,1249,
0.03361271694302559,1,1299,
0.033608052879571915,1,1349,
0.030036212876439095,1,1399,
,1,1407,0.033987194299697876
0.03488461300730705,2,1449,
0.03410857170820236,2,1499,
0.03327549993991852,2,1549,
0.029644865542650223,2,1599,
0.03459031507372856,2,1649,
0.03217343986034393,2,1699,
0.03349152207374573,2,1749,
0.034848496317863464,2,1799,
0.032772816717624664,2,1849,
0.034187234938144684,2,1899,
0.03428758680820465,2,1949,
0.03276434168219566,2,1999,
0.03281726688146591,2,2049,
0.03258967399597168,2,2099,
,2,2111,0.033184200525283813
0.03528031334280968,3,2149,
0.035447679460048676,3,2199,
0.029963677749037743,3,2249,
0.034649815410375595,3,2299,
0.03337724879384041,3,2349,
0.03086431510746479,3,2399,
0.03324361518025398,3,2449,
0.03368740156292915,3,2499,
0.033287372440099716,3,2549,
0.031023895367980003,3,2599,
0.033059533685445786,3,2649,
0.030859267339110374,3,2699,
0.030574914067983627,3,2749,
0.031829435378313065,3,2799,
,3,2815,0.03272275626659393
0.03308664634823799,4,2849,
0.03309716284275055,4,2899,
0.030604610219597816,4,2949,
0.031807754188776016,4,2999,
0.036033160984516144,4,3049,
0.033972278237342834,4,3099,
0.03244446590542793,4,3149,
0.03067321702837944,4,3199,
0.0315110981464386,4,3249,
0.0317419208586216,4,3299,
0.03179853782057762,4,3349,
0.03357376158237457,4,3399,
0.03335176035761833,4,3449,
0.032883934676647186,4,3499,
,4,3519,0.03259957581758499
0.033157192170619965,5,3549,
0.032195404171943665,5,3599,
0.033695466816425323,5,3649,
0.0313880555331707,5,3699,
0.03132537752389908,5,3749,
0.03202321380376816,5,3799,
0.033064890652894974,5,3849,
0.03364520147442818,5,3899,
0.030955679714679718,5,3949,
0.03294304013252258,5,3999,
0.03344407677650452,5,4049,
0.03278427943587303,5,4099,
0.03160408139228821,5,4149,
0.030779292806982994,5,4199,
,5,4223,0.03257916122674942
0.03155820071697235,6,4249,
0.03250633925199509,6,4299,
0.03380262479186058,6,4349,
0.03308657556772232,6,4399,
0.033109232783317566,6,4449,
0.033281102776527405,6,4499,
0.032870564609766006,6,4549,
0.03299896419048309,6,4599,
0.03305839002132416,6,4649,
0.03144730627536774,6,4699,
0.03206154331564903,6,4749,
0.031905706971883774,6,4799,
0.03474278748035431,6,4849,
0.031551167368888855,6,4899,
,6,4927,0.03257786110043526
0.03205975517630577,7,4949,
0.03289859741926193,7,4999,
0.032678406685590744,7,5049,
0.0313810370862484,7,5099,
0.03218522667884827,7,5149,
0.03146053105592728,7,5199,
0.030817821621894836,7,5249,
0.03103061206638813,7,5299,
0.031159361824393272,7,5349,
0.03403085842728615,7,5399,
0.03317117691040039,7,5449,
