train_loss,epoch,step,val_loss
0.12042226642370224,0,49,
0.11397038400173187,0,99,
0.11255881190299988,0,149,
0.10192668437957764,0,199,
0.11334286630153656,0,249,
0.11418835818767548,0,299,
0.1138344556093216,0,349,
0.1125190481543541,0,399,
0.1127593144774437,0,449,
0.11498690396547318,0,499,
0.12017146497964859,0,549,
0.11498633027076721,0,599,
0.11070788651704788,0,649,
0.11611658334732056,0,699,
,0,703,0.11186516284942627
0.11050516366958618,1,749,
0.11201347410678864,1,799,
0.10478116571903229,1,849,
0.11145538836717606,1,899,
0.11402565985918045,1,949,
0.10177107900381088,1,999,
0.11519145965576172,1,1049,
0.0968843474984169,1,1099,
0.11425366252660751,1,1149,
0.11920977383852005,1,1199,
0.11215240508317947,1,1249,
0.11516286432743073,1,1299,
0.11293622851371765,1,1349,
0.11381234973669052,1,1399,
,1,1407,0.11186230182647705
0.11189290881156921,2,1449,
0.10782570391893387,2,1499,
0.11660223454236984,2,1549,
0.10302027314901352,2,1599,
0.11112359166145325,2,1649,
0.11032427102327347,2,1699,
0.11639995872974396,2,1749,
0.12177201360464096,2,1799,
0.11003778129816055,2,1849,
0.11744359135627747,2,1899,
0.11736272275447845,2,1949,
0.11356279253959656,2,1999,
0.10917177051305771,2,2049,
0.11313889920711517,2,2099,
,2,2111,0.11186192184686661
0.11412907391786575,3,2149,
0.11208983510732651,3,2199,
0.10356459021568298,3,2249,
0.11828894913196564,3,2299,
0.11142823845148087,3,2349,
0.1158173605799675,3,2399,
0.11189337074756622,3,2449,
0.11498808860778809,3,2499,
0.10816477239131927,3,2549,
0.11763696372509003,3,2599,
0.1057303175330162,3,2649,
0.11256519705057144,3,2699,
0.11578385531902313,3,2749,
0.11171526461839676,3,2799,
,3,2815,0.11186176538467407
0.1148151084780693,4,2849,
0.1118956208229065,4,2899,
0.10506997257471085,4,2949,
0.10978996008634567,4,2999,
0.10546516627073288,4,3049,
0.11245735734701157,4,3099,
0.10623535513877869,4,3149,
0.1146751418709755,4,3199,
0.11475710570812225,4,3249,
0.11605270951986313,4,3299,
0.10995477437973022,4,3349,
0.11792110651731491,4,3399,
0.11171642690896988,4,3449,
0.11326126009225845,4,3499,
,4,3519,0.1118617132306099
0.11543717235326767,5,3549,
0.10984671860933304,5,3599,
0.11192939430475235,5,3649,
0.1100253239274025,5,3699,
0.11413540691137314,5,3749,
0.11824280768632889,5,3799,
0.12070902436971664,5,3849,
0.10766135901212692,5,3899,
0.11529044806957245,5,3949,
0.10680233687162399,5,3999,
0.10847207903862,5,4049,
0.12137006968259811,5,4099,
0.11485850811004639,5,4149,
0.10914787650108337,5,4199,
,5,4223,0.1118616908788681
0.11058610677719116,6,4249,
0.11687668412923813,6,4299,
0.11165686696767807,6,4349,
0.10533355921506882,6,4399,
0.11057411879301071,6,4449,
0.10693686455488205,6,4499,
0.10842331498861313,6,4549,
0.11555157601833344,6,4599,
0.11384131014347076,6,4649,
0.1089179739356041,6,4699,
0.09950915724039078,6,4749,
0.11002045124769211,6,4799,
0.09731025993824005,6,4849,
0.10465285927057266,6,4899,
,6,4927,0.11186166107654572
0.1126878410577774,7,4949,
0.11291660368442535,7,4999,
0.11293952912092209,7,5049,
0.11559928208589554,7,5099,
0.1055045872926712,7,5149,
0.11097931861877441,7,5199,
0.11058089137077332,7,5249,
0.11519643664360046,7,5299,
0.11044474691152573,7,5349,
0.10943659394979477,7,5399,
0.10980667918920517,7,5449,
0.11830542981624603,7,5499,
0.1118263304233551,7,5549,
0.11896596103906631,7,5599,
,7,5631,0.11186166107654572
0.11342192441225052,8,5649,
0.114926278591156,8,5699,
0.11063096672296524,8,5749,
0.10657956451177597,8,5799,
0.11385801434516907,8,5849,
0.11140620708465576,8,5899,
0.1179303228855133,8,5949,
0.114217609167099,8,5999,
0.11193903535604477,8,6049,
0.11854925006628036,8,6099,
0.12189459800720215,8,6149,
0.10763314366340637,8,6199,
0.10724735260009766,8,6249,
0.10707913339138031,8,6299,
,8,6335,0.11186166107654572
0.11025667190551758,9,6349,
0.10866639763116837,9,6399,
0.11148940771818161,9,6449,
0.11296545714139938,9,6499,
0.1101459339261055,9,6549,
0.11268562078475952,9,6599,
0.10262367129325867,9,6649,
0.10281944274902344,9,6699,
0.11530806124210358,9,6749,
0.10247711092233658,9,6799,
0.10733922570943832,9,6849,
0.11322558671236038,9,6899,
0.10908658057451248,9,6949,
0.1079784408211708,9,6999,
,9,7039,0.11186165362596512
