train_loss,epoch,step,val_loss
0.06752713024616241,0,49,
0.04465328902006149,0,99,
0.03728903457522392,0,149,
0.029118362814188004,0,199,
0.025973713025450706,0,249,
0.026241915300488472,0,299,
0.023450788110494614,0,349,
0.023409243673086166,0,399,
0.02169935591518879,0,449,
0.019284753128886223,0,499,
0.019852399826049805,0,549,
0.02203458547592163,0,599,
0.020756276324391365,0,649,
0.01818343997001648,0,699,
,0,703,0.02007119357585907
0.018845433369278908,1,749,
0.020673075690865517,1,799,
0.020587969571352005,1,849,
0.019082413986325264,1,899,
0.01791723445057869,1,949,
0.01867886632680893,1,999,
0.01891239732503891,1,1049,
0.021524759009480476,1,1099,
0.01734456978738308,1,1149,
0.01887809857726097,1,1199,
0.020189449191093445,1,1249,
0.017580781131982803,1,1299,
0.02126181311905384,1,1349,
0.01741124875843525,1,1399,
,1,1407,0.019016873091459274
0.018034879118204117,2,1449,
0.01855991780757904,2,1499,
0.018038034439086914,2,1549,
0.018424877896904945,2,1599,
0.018607109785079956,2,1649,
0.018900534138083458,2,1699,
0.019279923290014267,2,1749,
0.01950344629585743,2,1799,
0.018051473423838615,2,1849,
0.017887171357870102,2,1899,
0.019353831186890602,2,1949,
0.016288302838802338,2,1999,
0.017496604472398758,2,2049,
0.018538422882556915,2,2099,
,2,2111,0.01808398775756359
0.016723552718758583,3,2149,
0.017862293869256973,3,2199,
0.01796816848218441,3,2249,
0.018243085592985153,3,2299,
0.01992647722363472,3,2349,
0.018057500943541527,3,2399,
0.016575941815972328,3,2449,
0.016133207827806473,3,2499,
0.01798851042985916,3,2549,
0.017793741077184677,3,2599,
0.01713002845644951,3,2649,
0.01901204138994217,3,2699,
0.01712111569941044,3,2749,
0.017665596678853035,3,2799,
,3,2815,0.01738586276769638
0.017370857298374176,4,2849,
0.01800890825688839,4,2899,
0.017657488584518433,4,2949,
0.015016180463135242,4,2999,
0.016338283196091652,4,3049,
0.016259798780083656,4,3099,
0.017005005851387978,4,3149,
0.01641298085451126,4,3199,
0.017222516238689423,4,3249,
0.017971711233258247,4,3299,
0.01784132607281208,4,3349,
0.016887418925762177,4,3399,
0.017015822231769562,4,3449,
0.016942098736763,4,3499,
,4,3519,0.01725989580154419
